Machine,DebugSize,DebugRVA,MajorImageVersion,MajorOSVersion,ExportRVA,ExportSize,IatVRA,MajorLinkerVersion,MinorLinkerVersion,NumberOfSections,SizeOfStackReserve,DllCharacteristics,ResourceSize,Benign,Cluster
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1228068594629311,-0.4181019663892721,-0.3895524884500108,-1.2864559059578586,0.2744738301803158,-0.8225820556858118,-0.0106467299055441,0,1
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0482792928735182,0.2289896923776208,-0.0167330922056377,-0.0143529946175065,0.1031537633335493,-0.3075691203018715,-0.3306469378508226,-0.8188530899947112,-1.3930719772191331,-0.8225820556858118,-0.0103886223130661,0,1
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1230985133440787,-0.1970362742144708,-0.3895524884500108,-0.8188530899947112,0.2744738301803158,1.3415280115286483,-0.0105691591085203,1,2
-0.4814000303622749,-0.0039952175907102,-0.078851854188753,-0.0437912015588416,1.8015164456709116,-0.0235732626005459,-0.0143188407201461,-0.1303827468634742,0.2450951101351317,0.1995030175418707,-1.2864559059578586,-0.9761855253692708,-0.7373169310863678,-0.0105899370005803,1,2
-0.4814000303622749,-0.0039995510540825,-0.0672204723340474,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1230985133440787,4.224277569281554,-0.3895524884500108,-0.8188530899947112,0.2744738301803158,1.3415280115286483,-0.0105943234444596,1,2
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1303827468634742,-0.3075691203018715,0.1995030175418707,-0.8188530899947112,5.277111252378663,-0.8225820556858118,-0.0073123399608567,0,1
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.1641419959457017,-0.0236888335505736,-0.0143580440643442,-0.0830352289874038,-0.0865034281270702,-0.3895524884500108,-0.3512502740315636,0.2744738301803158,1.2562628869292043,-0.0055051250825757,0,1
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1228068594629311,-0.4181019663892721,-0.3895524884500108,-1.2864559059578586,0.2744738301803158,-0.8225820556858118,-0.0106467299055441,0,1
2.07169073818728,-0.0039995510540825,-0.0025290552567103,-0.0527673841881949,-0.1641419959457017,-0.0236888335505736,-0.0143580440643442,-0.1303827468634742,0.134562264047731,-0.3895524884500108,-0.8188530899947112,-1.3930719772191331,1.2765641070719291,-0.010575854207073,1,0
-0.4814000303622749,-0.0039952175907102,-0.0183283139126232,-0.0527673841881949,-0.1641419959457017,-0.0236888335505736,-0.0143580440643442,-0.0247613608322404,0.134562264047731,-0.3895524884500108,0.1163525419315838,0.2744738301803158,1.2765641070719291,0.0251646596561826,0,1
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.1641419959457017,-0.0236888335505736,-0.0143580440643442,0.1354917765944591,-0.0865034281270702,-0.3895524884500108,1.051558173857879,0.2744738301803158,1.2562628869292043,-0.010261646306033,0,1
2.07169073818728,-0.003990884127338,-0.0748416126674703,-0.0437912015588416,1.8015164456709116,-0.0233810676873131,-0.014355238816101,-0.1303827468634742,0.4661608023099329,0.1995030175418707,-0.3512502740315636,-0.9761855253692708,0.2391717577786935,-0.0105876283459069,1,0
-0.4724081633680878,-0.003990884127338,-0.0700663145876201,-0.0437912015588416,1.8015164456709116,-0.0236888335505736,-0.0143580440643442,-0.0466140613904267,0.4661608023099329,0.1995030175418707,0.5839553578947314,-0.9761855253692708,2.3159865783794373,-0.0105382231358977,1,2
-0.4814000303622749,-0.003990884127338,-0.0669220162040567,-0.0437912015588416,1.8015164456709116,-0.0183852699536984,-0.0142527420584167,0.0553652078811093,0.4661608023099329,0.1995030175418707,0.5839553578947314,-0.9761855253692708,0.237141635764421,-0.0105876283459069,1,2
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0482792928735182,0.6221213807009435,-0.0236888335505736,-0.0143580440643442,-0.1303827468634742,-0.1970362742144708,-0.3895524884500108,1.051558173857879,0.2744738301803158,-0.8225820556858118,-0.0099183493561092,0,1
-0.4814000303622749,-0.003990884127338,-0.0706127835580255,-0.0437912015588416,1.8015164456709116,-0.0171398130490044,-0.0143496283196147,0.0954284922377842,0.4661608023099329,0.1995030175418707,0.5839553578947314,-0.9761855253692708,0.237141635764421,0.0244776040254002,1,2
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1121721630649856,-0.1970362742144708,-0.3895524884500108,-0.3512502740315636,0.2744738301803158,-0.8225820556858118,-0.0104013199137694,0,1
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.5572736842690243,-0.0228480866393832,-0.0143555544065284,-0.1267406301037764,-0.3075691203018715,0.1995030175418707,0.1163525419315838,0.2744738301803158,-0.8225820556858118,-0.0072479284954709,0,1
2.07169073818728,-0.0039995510540825,-0.0784651223020045,-0.0473816746105829,0.2289896923776208,-0.0224035829854305,-0.0143553440129101,-0.1267406301037764,-0.0865034281270702,-0.3895524884500108,0.1163525419315838,-0.9761855253692708,-0.802280835543087,-0.010428792904382,1,0
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1230985133440787,0.134562264047731,-0.3895524884500108,-0.8188530899947112,0.2744738301803158,1.3415280115286483,-0.0105825493056256,1,2
2.07169073818728,-0.0039995510540825,-0.0786668954603081,-0.0473816746105829,0.2289896923776208,-0.0234187446636957,-0.0143376709489783,-0.1267406301037764,-0.0865034281270702,-0.3895524884500108,0.1163525419315838,-0.9761855253692708,-0.802280835543087,-0.0101448283795627,1,0
2.07169073818728,-0.0039952175907102,-0.078851854188753,-0.0437912015588416,1.8015164456709116,-0.0236888335505736,-0.0143580440643442,-0.1303827468634742,0.4661608023099329,0.1995030175418707,-1.2864559059578586,-0.9761855253692708,-0.8002507135288145,-0.0105617714135657,1,0
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.0804672521314451,-0.8602333507388746,2.5557250415093966,-0.3512502740315636,0.2744738301803158,-0.8225820556858118,-0.0105033624503305,0,1
-0.4814000303622749,-0.0039995510540825,-0.0769686380445867,-0.0473816746105829,0.2289896923776208,-0.0234877485642617,-0.014355238816101,-0.1303827468634742,-0.0865034281270702,-0.3895524884500108,-0.8188530899947112,-0.9761855253692708,-0.7373169310863678,-0.0105862431531029,1,2
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1228068594629311,-0.4181019663892721,-0.3895524884500108,-1.2864559059578586,0.2744738301803158,-0.8225820556858118,-0.0106467299055441,0,1
-0.4814000303622749,-0.0039995510540825,-0.0784735295169338,-0.0473816746105829,0.2289896923776208,-0.0196684038347751,-0.014354292044819,-0.1267406301037764,-0.0865034281270702,-0.3895524884500108,-0.3512502740315636,-0.9761855253692708,-0.802280835543087,-0.0090699187636612,1,2
-0.4814000303622749,-0.0039995510540825,-0.0333604142062362,-0.0527673841881949,-0.1641419959457017,-0.0236888335505736,-0.0143580440643442,-0.0502561781501244,0.0240294179603304,-0.3895524884500108,-0.3512502740315636,0.2744738301803158,1.2562628869292043,-0.0096887536488467,0,1
-0.4814000303622749,-0.0039995510540825,-0.0783894573676407,-0.0437912015588416,-0.1641419959457017,-0.0168769208879524,-0.0099076229233856,-0.1267406301037764,0.0240294179603304,-0.3895524884500108,-0.3512502740315636,0.2744738301803158,-0.802280835543087,-0.0105903987315149,1,2
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.1641419959457017,-0.0217252915763394,-0.014353415404743,-0.0079734788930087,1.68202210927134,0.6118418717361878,1.051558173857879,0.2744738301803158,-0.8225820556858118,-0.0105510361693347,0,1
-0.4814000303622749,-0.003990884127338,-0.0785744160960856,-0.0437912015588416,1.8015164456709116,-0.0236888335505736,-0.0143580440643442,-0.1158142798246833,0.4661608023099329,0.1995030175418707,0.1163525419315838,-0.9761855253692708,2.3159865783794373,-0.0105285267862697,1,2
2.07169073818728,-0.003990884127338,0.1330856269643175,-0.0482792928735182,0.2289896923776208,-0.0117570854680443,-0.0142960480781704,0.1209233095556682,0.4661608023099329,-0.3895524884500108,1.5191609898210263,0.2744738301803158,-0.8002507135288145,-0.0105719294941283,1,0
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1303827468634742,-0.8602333507388746,1.083086276529693,0.5839553578947314,-1.3930719772191331,-0.8225186143728658,-0.0106171791257255,0,1
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1230985133440787,-0.1970362742144708,-0.3895524884500108,-0.8188530899947112,0.2744738301803158,-0.7373169310863678,-0.0105493046783297,1,2
-0.4814000303622749,-0.0039952175907102,-0.0246337251096085,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1230985133440787,4.224277569281554,-0.3895524884500108,-0.8188530899947112,0.2744738301803158,1.3435581335429208,-0.010568235646651,1,2
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0473816746105829,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1048879295455901,-0.4181019663892721,-0.3895524884500108,0.1163525419315838,0.2744738301803158,1.2562628869292043,-0.0104652696482206,0,1
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0446888198217769,1.4083847573475887,-0.0172947543226679,-0.0143557648001466,-0.1303827468634742,-0.3075691203018715,-0.3306469378508226,2.921969437710469,-1.3930719772191331,-0.8225820556858118,-0.0065502530531912,0,1
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.1641419959457017,-0.0236888335505736,-0.0143580440643442,-0.1303827468634742,0.0240294179603304,-0.3895524884500108,-0.3512502740315636,0.2744738301803158,1.2562628869292043,-0.0080276766113874,0,1
-0.4814000303622749,-0.0039995510540825,0.0796178418176144,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1230985133440787,-0.1970362742144708,-0.3895524884500108,-0.8188530899947112,0.2744738301803158,-0.7373169310863678,-0.0105848579602989,1,2
-0.4814000303622749,-0.0039995510540825,-0.0247934621932655,-0.0527673841881949,-0.1641419959457017,-0.0236888335505736,-0.0143580440643442,-0.0356877111113335,0.0240294179603304,-0.3895524884500108,-0.3512502740315636,0.2744738301803158,1.2562628869292043,-0.0095263397925781,0,1
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0518697659252596,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1267406301037764,-0.4181019663892721,-0.3895524884500108,-0.8188530899947112,0.2744738301803158,-0.8225820556858118,-0.0092901644194967,0,1
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.1641419959457017,-0.0236888335505736,-0.0143580440643442,-0.1121721630649856,-0.0865034281270702,-0.3895524884500108,4.792380701563059,0.2744738301803158,-0.8225820556858118,-0.010572391225063,0,1
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.0985284522347117,-0.8602333507388746,2.5557250415093966,-0.3512502740315636,0.2744738301803158,-0.8225820556858118,-0.0103750012504934,0,1
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0437912015588416,1.015253069024266,-0.0236888335505736,-0.0143580440643442,-0.1303827468634742,-0.3075691203018715,-0.3895524884500108,2.921969437710469,0.2744738301803158,-0.8225820556858118,-0.0052811855792629,0,1
-0.4814000303622749,-0.003990884127338,-0.0446933399309511,-0.0437912015588416,1.8015164456709116,-0.0073310990851156,-0.0143542569792159,0.4305032341299742,0.4661608023099329,0.1995030175418707,0.5839553578947314,-0.9761855253692708,0.237141635764421,-0.0105830110365603,1,2
-0.4814000303622749,-0.0039995510540825,-0.0693033598327848,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1230985133440787,4.224277569281554,-0.3895524884500108,-0.8188530899947112,0.2744738301803158,1.3415280115286483,-0.0105880900768416,1,2
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1303827468634742,-0.8602333507388746,1.083086276529693,0.5839553578947314,-1.3930719772191331,-0.8225186143728658,-0.0106171791257255,0,1
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1230985133440787,-0.1970362742144708,-0.3895524884500108,-0.8188530899947112,0.2744738301803158,1.3415280115286483,-0.010566850453847,1,2
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.119456396584381,-0.4181019663892721,-0.3895524884500108,-0.3512502740315636,0.2744738301803158,-0.8225820556858118,-0.0106388804796548,0,1
2.07169073818728,-0.0039995510540825,-0.0785660088811563,-0.0473816746105829,0.2289896923776208,-0.0228065996316809,-0.0143430009206402,-0.1267406301037764,-0.0865034281270702,-0.3895524884500108,0.1163525419315838,-0.9761855253692708,-0.8185218116572668,-0.0105867048840376,1,0
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0518697659252596,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1303827468634742,-0.4181019663892721,-0.3895524884500108,2.454366621747321,0.2744738301803158,-0.8225820556858118,-0.0105213699567824,0,1
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1228068594629311,-0.4181019663892721,-0.3895524884500108,-1.2864559059578586,0.2744738301803158,-0.8225820556858118,-0.0106467299055441,0,1
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.1641419959457017,-0.0236888335505736,-0.0143580440643442,-0.119456396584381,-0.0865034281270702,-0.3895524884500108,0.5839553578947314,0.2744738301803158,1.2562628869292043,-0.0105968629646002,0,1
-0.4814000303622749,-0.0039952175907102,-0.0577823226740265,-0.0482792928735182,-0.1641419959457017,-0.0236888335505736,-0.0143580440643442,-0.1267406301037764,-0.4181019663892721,0.7885585235337522,-0.3512502740315636,-0.9761855253692708,1.3861906958426429,-0.0085019897140226,0,1
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1230985133440787,-0.1970362742144708,-0.3895524884500108,-0.8188530899947112,0.2744738301803158,1.3415280115286483,-0.0105686973775856,1,2
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0518697659252596,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1267406301037764,-0.4181019663892721,-0.3895524884500108,-0.8188530899947112,0.2744738301803158,-0.8225820556858118,-0.0092624605634168,0,1
-0.4814000303622749,-0.0039952175907102,3.477664888181241,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1230985133440787,4.224277569281554,-0.3895524884500108,-0.8188530899947112,0.2744738301803158,1.3435581335429208,-0.0105691591085203,1,2
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.1641419959457017,-0.0236888335505736,-0.0143580440643442,-0.1303827468634742,-1.081299042913676,-0.3895524884500108,1.051558173857879,0.2744738301803158,-0.8225820556858118,-0.0099375111898978,0,1
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.5572736842690243,-0.0236888335505736,-0.0143580440643442,-0.1303827468634742,-0.8602333507388746,1.083086276529693,0.5839553578947314,-1.3930719772191331,-0.8225186143728658,-0.0106171791257255,0,1
-0.4814000303622749,-0.0039995510540825,-0.078557601666227,-0.0527673841881949,-0.5572736842690243,-0.0225902745200906,-0.0142099620227086,0.0107706181027011,-0.1970362742144708,-0.3895524884500108,0.1163525419315838,0.2744738301803158,-0.8225820556858118,-0.0106467299055441,0,1
-0.4814000303622749,-0.0040038845174547,-0.0810041012106573,-0.0527673841881949,-0.1641419959457017,-0.0236888335505736,-0.0143580440643442,-0.0903194625067993,0.0240294179603304,-0.3895524884500108,1.051558173857879,0.2744738301803158,1.2562628869292043,-0.0105991716192736,0,1
